"MUT1"	"MUT2"	"MUT3"	"MUT4"	"WT1"	"WT2"	"WT3"	"WT4"
"Cntrob"	513.746099083589	496.254516191155	504.066139885607	530.555480358226	483.997450433449	520.998150086641	495.063613598036	541.545150334714
"Coasy"	281.700927936169	312.022689364825	368.528355605255	301.793704414295	301.116164241548	305.983040527075	310.02026683243	366.67119553913
"Cobl"	90.7172479794442	86.2588322134841	91.8520521569328	73.0319284703631	85.0610633450701	106.473828291516	72.6610000388508	62.9922310285171
"Cobll1"	446.901811098736	407.865836268696	426.775998436481	371.603636040377	412.54615722359	399.018424471118	447.591760239321	391.115941908405
"Cog1"	279.791091136602	325.866699473162	311.400859751553	297.49770862192	345.347917180985	302.881861062273	277.080613481484	315.90133769525
"Cog2"	391.516543911286	390.827054596897	375.249237470396	364.085643403722	384.476006319717	397.984697982851	399.151093546753	397.697219777056
"Cog3"	633.110899056542	684.746038435435	608.239808795299	626.141386738555	638.808585721477	639.876696237363	621.978160332562	599.836468599909
"Cog4"	781.123251023004	807.212281701493	705.69259583985	784.01923210831	734.076976667955	746.350524528879	717.890680383845	761.547867658192
"Cog5"	491.782975888566	474.956039101406	441.337909144287	468.263541368799	465.284016497534	469.311825673284	448.560573573172	426.842878909653
"Cog6"	612.102694261303	594.227510804001	571.274958537021	651.9173614928	631.15309002042	627.471978378157	604.539520323238	633.683040495829
"Cog7"	271.196825538549	298.178679256488	300.199389976317	286.757719140985	275.597845238027	279.106151832129	282.893493484592	264.191297298706
"Cog8"	263.55747834028	287.529440711614	288.997920201081	291.053714933359	278.149677138379	288.409690226533	275.142986813782	264.191297298706
"Coil"	487.008383889648	404.671064705234	467.101289627329	458.597550835957	449.12241446197	447.603569419674	437.903626900807	494.536022701493
"Col11a1"	571.99612147039	593.162586949514	575.755546447115	656.213357285175	606.48538165035	938.623651346567	615.196466995603	768.129145526843
"Col11a2"	56.3401855872338	64.9603551237349	48.1663200335135	80.5499211070182	62.0945762419012	63.0573157842958	62.9728667003373	71.453874002497
"Col12a1"	945.369215785787	1395.05024937857	1247.84373296126	1466.00856414773	1503.02898930739	1953.7430628249	1424.15560076147	1299.33228778225
"Col13a1"	148.012351966462	177.842283699405	215.068219684526	169.691833798785	174.375179857394	160.227605681407	160.823013419323	152.309573531638
"Col14a1"	713.324044638367	700.719896252747	719.134359570132	745.355269976941	825.09231444718	854.891805796929	504.75174693655	358.20955256515
"Col15a1"	642.660083054379	602.746901639901	597.038339020063	582.107429866718	644.762860155631	655.38259356137	666.543573689724	624.281214969185
"Col16a1"	431.623116702198	476.020962955894	461.500554739711	591.77342039956	675.384842959857	754.620336435016	546.410720292158	440.94561719962
"Col18a1"	2899.13226174308	2873.16455940716	2590.89995901202	2785.95327135473	3062.19828042252	3005.04290139259	2859.93696152917	2516.86869348269
"Col1a1"	5110.72327564195	5645.16135263801	6553.97996549041	6651.27548554351	7191.06229519223	8577.86239964077	6177.15381663617	5629.81312535463
"Col1a2"	6280.49831537689	7047.66606899799	6575.26275806336	7912.15025060537	8654.11258472743	9680.84856262181	5971.76538985968	5771.78069080696
"Col20a1"	22.918041594807	17.0387816717993	19.0424986179007	13.9619863252165	18.7134339359154	23.7757092301443	26.1579600139863	17.8634685006243
"Col22a1"	28.6475519935087	41.5320303250108	39.205144213325	31.1459694947137	25.518319003521	43.4165125072201	36.8149066863511	35.7269370012485
"Col23a1"	527.11495668056	365.268882089198	463.740848694758	592.847419347654	563.954849977815	695.697926603788	592.913760317022	566.930079256654
"Col24a1"	118.409881573169	120.336395557083	129.937049392734	129.953872719323	130.143426917957	137.48562293953	129.82098673608	164.531946716276
"Col25a1"	354.274726319724	401.476293141772	322.602329526788	414.56359396412	540.988362874646	388.681159588446	402.057533548308	399.577584882385
"Col27a1"	457.405913496356	421.709846377033	411.093940751151	461.819547680237	467.835848397886	457.940834302345	451.467013574726	471.031458884882
"Col2a1"	694.225676642694	887.081570788052	1075.34109842263	940.823078529972	647.314692055984	665.719858444041	699.48322704067	885.651964609897
"Col3a1"	8324.02369091385	9423.51118835951	8887.24611967201	9915.15828879989	12015.7258081246	13588.3346882716	9806.3285652433	8013.17589635898
"Col4a1"	7571.54799188435	7456.59682912118	6623.42907809687	6895.07324676075	7897.91973158976	7385.97575866875	7535.43011069575	6292.64182498306
"Col4a2"	3638.23910317561	3603.70232358556	3386.20431305375	3590.37848347682	3820.94296546055	3824.78800658844	3658.23914862267	3345.16952238006
"Col4a4"	17.1885311961052	22.3634009442366	23.523086527995	33.2939673909008	62.9451868753519	51.6863244133572	55.2223600295266	16.9232859479598
"Col4a5"	802.131455818244	897.730809332927	888.276553176192	941.897077478066	1107.49504475281	1046.13120612635	999.815360534586	977.789854771012
"Col4a6"	172.840230360836	152.284111191706	163.541458718441	165.395838006411	172.673958590492	180.90213544675	150.166066746958	158.890851400289
"Col5a1"	2100.82047952397	2456.77933230256	2229.09248527191	2867.57719140985	2934.60668540492	3394.7577874693	2602.23261472471	2619.34859172312
"Col5a2"	1729.35722200814	1877.46075546139	1817.99854452076	2229.62181624226	2750.87478857957	3094.97710587183	2417.1892679591	2301.56688892254
"Col5a3"	24.8278783943742	41.5320303250108	40.3252911908486	45.1079558199302	58.6921337080984	50.6525979250901	48.4406666925672	26.3251114746042
"Col6a1"	825.049497413051	1135.20882888363	986.849487198266	1129.84689339444	1200.21160379894	1616.74822764981	1021.12925387932	697.615454077011
"Col6a2"	858.471641405477	1203.36395557083	938.683167164752	1115.88490706922	1173.84267416197	1422.40764785559	896.152333812493	744.624581710232
"Col6a3"	872.795417402232	1126.68943804773	1011.49272070378	1083.66493862642	1396.70266012605	1801.78526904963	1344.71290738566	902.575250557857
"Col6a5"	14.3237759967543	26.6230963621864	17.9223516403771	13.9619863252165	26.3689296369717	39.2816065541515	18.4074533431755	14.1027382899665
"Col6a6"	208.17221115283	438.748628048833	369.648502582778	512.297498240635	508.665158803519	697.765379580323	539.629026955198	512.399491202117
"Col7a1"	82.1229823813916	86.2588322134841	96.3326400670271	94.5119074322346	68.8994613095068	77.5294866200359	81.3803200435128	94.9584378191079
"Col8a1"	16.2336127963216	24.4932486532115	19.0424986179007	21.4799789618715	44.2317529394365	49.6188714368229	42.6277866894591	31.9662067905908
"Col8a2"	344.725542321888	471.761267537944	347.245563032307	443.561565562647	529.930424639787	583.02173938267	403.026346882159	420.261601041002
"Col9a1"	279.791091136602	224.698933296854	292.358361133652	324.34768232426	188.835560626056	218.116289024368	214.107746781147	251.028741561404
"Col9a2"	128.913983970789	106.492385448746	156.8205768533	144.989857992633	110.579382348591	166.42996461101	117.226413396013	122.223731846377
"Col9a3"	71.6188799837717	61.7655835602725	54.887201898655	91.2899105879539	49.3354167401407	63.0573157842958	50.3782933602699	45.1287625278929
"Colec12"	898.57821419639	950.9770020573	887.156406198668	1158.84486499297	1039.44619407676	1139.16659007039	912.622160487965	925.139631821804
"Colq"	42.971327990263	43.6618780339858	50.4066139885607	62.2919389894274	40.8293104056337	33.0792476245486	48.4406666925672	37.6073021065774
"Commd1"	608.283020662168	638.954312692475	590.317457154922	632.585380427116	641.360417621829	638.842969749095	633.603920338779	636.503588153822
"Commd10"	432.578035101981	409.995683977671	412.214087728674	446.783562406927	465.284016497534	462.075740255414	476.656160254861	453.167990384258
"Commd2"	353.319807919941	359.944262816761	405.493205863533	381.269626573219	379.372342519013	347.332100057761	326.490093507903	304.619147063277
"Commd3"	700.91010544118	575.058881423227	659.766569761383	646.547366752332	615.842098618308	639.876696237363	672.356453692832	605.477563915896
"Commd4"	292.205030333789	251.32202965904	297.95909602127	259.907745438645	302.81738550845	276.004972367328	246.078586798241	254.789471772062
"Commd5"	162.336127963216	159.738578173119	155.700429875776	166.469836954504	154.811135288028	159.19387919314	151.13488008081	151.369390978974
"Commd6"	302.709132731409	221.504161733391	246.432335055186	242.723762269148	257.735021935562	266.701433972923	255.766720136755	237.866185824102
"Commd7"	359.049318318642	356.749491253298	387.570854223156	381.269626573219	361.509519216548	401.085877447652	384.618893538983	366.67119553913
"Commd8"	767.754393426033	740.122078868783	747.138034008222	777.575238419749	851.461244084152	786.665857571297	785.707613753439	783.172066369474
"Commd9"	235.864844746555	235.348171841728	244.192041100138	257.759747542458	259.436243202464	226.386100930505	248.985026799795	236.926003271438
"Comt"	345.680460721672	359.944262816761	375.249237470396	380.195627625126	361.509519216548	409.355689353789	367.180253529659	316.841520247915
"Comtd1"	46.7910015893975	61.7655835602725	45.9260260784664	41.8859589756494	46.7835848397886	64.091042272563	46.5030400248645	62.9922310285171
"Copa"	3660.20222637063	3811.36247521061	3653.91944068189	3935.13214581486	3854.11678016513	3863.03588665432	3686.33473530436	3633.80556604804
"Copb1"	2626.02559940496	2567.53141316926	2569.61716643907	2537.85951434512	2624.13380419541	2507.82046053609	2540.22856135822	2652.25498106637
"Copb2"	3111.12414649504	3203.29095429827	3000.87375278565	3085.59897787284	3193.19231797393	3128.05635349638	3148.64333501687	3071.57639955471
"Cope"	776.348659024086	796.563043156618	817.707293592207	786.167230004497	758.744685038025	809.407840313174	753.736773736345	756.84695489487
"Copg2"	856.56180460591	838.095073481629	865.87361362572	859.19915847486	804.677659244363	843.52081442599	840.929973782966	817.018638265394
"Cops2"	3062.42330810608	2917.89136129563	3073.68330632468	2923.42513671071	3016.26530621619	2980.23346567418	3136.0487616768	3124.22662250392
"Cops3"	1672.06211802112	1600.58055329465	1626.45341136422	1660.40237375267	1533.65097211161	1470.99279280415	1593.69793418546	1569.16468039694
"Cops4"	1411.3693948802	1449.36136595743	1403.54416283703	1374.71865355978	1432.42830673098	1444.1159041092	1461.93932078168	1377.3674396534
"Cops5"	1429.51284447608	1318.37573185547	1366.57931257876	1329.61069773985	1343.96480085211	1430.67745976173	1381.52781407202	1345.40123286281
"Cops6"	1421.87349727782	1401.43979250549	1329.61446232048	1427.34460201636	1380.54105809049	1311.79891361101	1397.02882741364	1381.12816986405
"Cops7a"	779.213414223437	785.913804611744	844.590821052772	805.499211070182	826.793535714081	763.92387482942	832.210653778304	795.394439554112
"Cops7b"	605.418265462817	560.149947460403	541.030990143885	552.035459320098	546.09202667535	553.043671222923	529.940893616685	591.374825625929
"Cops8"	1107.705343749	1110.71558023042	1164.95285662451	1116.95890601732	1144.07130199119	1043.03002666155	1149.01261394769	1176.16837338321
"Copz1"	1899.33269716963	2009.51131341783	1803.43663381295	1861.24017704617	1831.36469381936	1875.1798497166	1862.05922766228	1791.98794537841
"Copz2"	184.299251158239	178.907207553893	184.824251291389	209.429794878247	254.33257940176	234.655912836642	213.138933447296	173.93377224292
"Coq10a"	73.528716783339	72.4148221051471	76.1699944716028	56.9219442489595	66.3476294091547	67.1922217373644	66.8481200357427	70.5136914498326
"Coq10b"	115.545126373818	125.66101482952	120.975873572546	117.0658853422	106.326329181338	114.743640197653	141.446746742296	118.463001635719
"Coq2"	444.037055899385	448.33294273922	465.981142649806	452.153557147395	311.323491842957	340.096014639891	459.217520245537	443.766164857613
"Coq3"	151.832025565596	142.699796501319	164.661605695965	134.249868511697	143.753197053168	154.025246751805	161.791826753174	104.360263345752
"Coq4"	177.614822359754	203.400456207104	193.785427111578	178.283825383534	193.088613793309	191.239400329422	183.105720097904	192.737423296209
"Coq5"	387.696870312151	334.386090309062	343.885122099736	341.531665493757	350.451580981689	332.859929222021	323.583653506349	338.465718959196
"Coq6"	298.889459132274	304.568222383413	297.95909602127	303.941702310482	300.265553608097	287.375963738266	287.737560153849	309.320059826599
"Coq7"	423.028851104145	394.021826160359	413.334234706198	412.415596067933	443.168140027815	431.063945607399	417.558546889929	383.594481487089
"Coq9"	252.098457542877	260.906344349427	290.118067178605	303.941702310482	311.323491842957	287.375963738266	291.612813489254	272.652940272686
"Corin"	32.4672255926432	46.8566495974481	8.96117582018857	24.7019758061522	51.8872486404928	47.5514184602887	26.1579600139863	7.52146042131548
"Coro1a"	88.807411179877	76.674517523097	68.3289656289378	103.103899016983	95.2683909464785	101.30519585018	99.7877733866884	99.6593505824301
"Coro1b"	1055.1848317609	1064.92385448746	1004.77183883864	981.635038557528	1023.28459204119	1083.34535970397	990.127227196073	977.789854771012
"Coro1c"	1616.67685083367	1632.52826892927	1573.80650342062	1594.88843791896	1539.60524654577	1573.33171514259	1569.47760083918	1618.05417313549
"Coro2a"	66.8442879848536	79.8692890865593	73.9297005165557	57.9959431970531	85.0610633450701	73.3945806669673	53.2847333618239	53.5904055018728
"Coro2b"	275.016499137684	288.594364566101	263.234539718039	260.981744386739	292.610057907041	283.241057785198	279.018240149187	241.62691603476
"Coro7"	201.487782354345	220.439237878904	265.474833673086	229.835774892025	224.561207230985	263.600254508122	244.140960130539	228.464360297458
"Cotl1"	1504.95139805899	1514.32172108116	1532.36106525224	1518.63451260432	1554.91623794788	1581.60152704873	1536.53794748823	1487.36879831514
"Cox10"	293.159948733572	288.594364566101	277.796450425846	258.833746490552	290.90883664014	281.173604808663	303.23857349547	296.157504089297
"Cox11"	256.873049541795	270.490659039814	267.715127628133	273.869731763862	250.079526234506	277.038698855595	280.95586681689	294.277138983968
"Cox15"	465.045260694625	435.55385648537	488.384082200277	458.597550835957	459.329742063379	477.581637579421	465.030400248645	455.988538042251
"Cox16"	320.852582327297	299.243603110976	286.757626246034	293.201712829546	300.265553608097	304.949314038808	290.644000155403	295.217321536632
"Cox17"	241.594355145257	222.569085587879	238.591306212521	254.537750698177	222.859985964084	267.735160461191	229.608760122768	254.789471772062
"Cox18"	131.77873917014	127.790862538495	125.45646148264	105.25189691317	165.869073522887	145.755434845667	153.072506748512	145.728295662987
"Cox19"	240.639436745473	263.036192058402	237.471159234997	204.059800137779	268.792960170422	261.532801531588	263.517226807565	255.729654324726
"Cox4i1"	2425.4927354504	2282.13182016662	2297.42145090084	2251.10179520413	2344.28290579013	2321.74969264801	2206.95677451336	2051.4783299138
"Cox4i2"	25.7827967941578	34.0775633435986	19.0424986179007	27.923972650433	39.9786997721829	24.8094357184115	15.5010133416215	17.8634685006243
"Cox5a"	1321.60706530053	1256.6101482952	1278.08770135439	1280.20674612754	1222.32748026866	1261.14631568592	1263.33258734215	1316.25557373021
"Cox5b"	1308.23820770356	1126.68943804773	1179.51476733232	1147.03087656394	1270.81228637535	1089.54771863357	1088.94618724891	1140.44143638196
